rack.position,F,Fm,Y,Date,PAR,file,Temp,rack.col
11,0.1266,0.24,0.473,2023-06-30,0,35,34,5
12,0.1261,0.2258,0.442,2023-06-30,0,35,34,5
1,0.1628,0.2644,0.384,2023-06-30,0,35,34,5
2,0.1554,0.2571,0.395,2023-06-30,0,35,34,5
3,0.1848,0.2517,0.266,2023-06-30,0,35,34,5
4,0.1911,0.2835,0.326,2023-06-30,0,35,34,5
5,0.1725,0.2805,0.385,2023-06-30,0,35,34,5
6,0.1755,0.2805,0.375,2023-06-30,0,35,34,5
7,0.1701,0.3025,0.438,2023-06-30,0,35,34,5
8,0.1667,0.2722,0.388,2023-06-30,0,35,34,5
9,0.1618,0.2693,0.399,2023-06-30,0,35,34,5
10,0.1676,0.2864,0.415,2023-06-30,0,35,34,5
11,0.2048,0.2849,0.281,2023-06-30,0,35,34,5
12,0.1872,0.2801,0.332,2023-06-30,0,35,34,5
13,0.172,0.2747,0.374,2023-06-30,0,35,34,5
14,0.1696,0.2683,0.368,2023-06-30,0,35,34,5
15,0.1745,0.3011,0.42,2023-06-30,0,35,34,5
16,0.1603,0.2669,0.399,2023-06-30,0,35,34,5
1,0.1862,0.3309,0.437,2023-06-30,0,36,34,Pink
2,0.13,0.2331,0.442,2023-06-30,0,36,34,Pink
3,0.132,0.238,0.446,2023-06-30,0,36,34,Pink
4,0.1202,0.2102,0.428,2023-06-30,0,36,34,Pink
5,0.1593,0.2722,0.415,2023-06-30,0,36,34,Pink
6,0.1422,0.2483,0.427,2023-06-30,0,36,34,Pink
7,0.2038,0.3592,0.433,2023-06-30,0,36,34,Pink
8,0.1579,0.2825,0.441,2023-06-30,0,36,34,Pink
9,0.1857,0.3255,0.429,2023-06-30,0,36,34,Pink
10,0.1227,0.2248,0.454,2023-06-30,0,36,34,Pink
11,0.1364,0.2576,0.471,2023-06-30,0,36,34,Pink
12,0.1271,0.2268,0.44,2023-06-30,0,36,34,Pink
13,0.1549,0.2615,0.407,2023-06-30,0,36,34,Pink
14,0.0968,0.1745,0.445,2023-06-30,0,36,34,Pink
15,0.2038,0.3666,0.444,2023-06-30,0,36,34,Pink
16,0.1676,0.2903,0.423,2023-06-30,0,36,34,Pink
1,0.1246,0.2214,0.437,2023-06-30,0,37,34,Orange
2,0.1334,0.2331,0.428,2023-06-30,0,37,34,Orange
3,0.1344,0.2532,0.469,2023-06-30,0,37,34,Orange
4,0.1246,0.2155,0.422,2023-06-30,0,37,34,Orange
5,0.1779,0.3196,0.443,2023-06-30,0,37,34,Orange
6,0.1525,0.2405,0.366,2023-06-30,0,37,34,Orange
7,0.1447,0.2463,0.413,2023-06-30,0,37,34,Orange
8,0.1305,0.2229,0.414,2023-06-30,0,37,34,Orange
9,0.1266,0.2253,0.438,2023-06-30,0,37,34,Orange
10,0.1378,0.2444,0.436,2023-06-30,0,37,34,Orange
11,0.1417,0.2708,0.477,2023-06-30,0,37,34,Orange
12,0.129,0.2263,0.43,2023-06-30,0,37,34,Orange
13,0.1642,0.3025,0.457,2023-06-30,0,37,34,Orange
14,0.1623,0.2498,0.35,2023-06-30,0,37,34,Orange
15,0.1457,0.2473,0.411,2023-06-30,0,37,34,Orange
16,0.13,0.2243,0.42,2023-06-30,0,37,34,Orange
1,0.1017,0.1857,0.453,2023-06-30,0,38,34,Yellow
2,0.1764,0.3118,0.434,2023-06-30,0,38,34,Yellow
3,0.1349,0.2595,0.48,2023-06-30,0,38,34,Yellow
4,0.1779,0.2923,0.391,2023-06-30,0,38,34,Yellow
5,0.1466,0.2615,0.439,2023-06-30,0,38,34,Yellow
6,0.1251,0.2097,0.403,2023-06-30,0,38,34,Yellow
7,0.1383,0.2478,0.442,2023-06-30,0,38,34,Yellow
8,0.1452,0.2571,0.435,2023-06-30,0,38,34,Yellow
9,0.1276,0.2346,0.456,2023-06-30,0,38,34,Yellow
10,0.1676,0.3109,0.461,2023-06-30,0,38,34,Yellow
11,0.1369,0.2693,0.492,2023-06-30,0,38,34,Yellow
12,0.1559,0.2693,0.421,2023-06-30,0,38,34,Yellow
13,0.1515,0.2674,0.433,2023-06-30,0,38,34,Yellow
14,0.1266,0.2146,0.41,2023-06-30,0,38,34,Yellow
15,0.1554,0.2825,0.45,2023-06-30,0,38,34,Yellow
16,0.1447,0.2537,0.43,2023-06-30,0,38,34,Yellow
1,0.1383,0.2346,0.41,2023-06-30,0,39,34,UM
2,0.1403,0.2121,0.339,2023-06-30,0,39,34,UM
3,0.1442,0.2341,0.384,2023-06-30,0,39,34,UM
4,0.1808,0.2942,0.385,2023-06-30,0,39,34,UM
5,0.1887,0.283,0.333,2023-06-30,0,39,34,UM
6,0.1124,0.1852,0.393,2023-06-30,0,39,34,UM
7,0.2058,0.3123,0.341,2023-06-30,0,39,34,UM
8,0.13,0.2219,0.414,2023-06-30,0,39,34,UM
9,0.1505,0.2219,0.322,2023-06-30,0,39,34,UM
10,0.1784,0.2786,0.36,2023-06-30,0,39,34,UM
11,0.1549,0.2634,0.412,2023-06-30,0,39,34,UM
12,0.2014,0.283,0.288,2023-06-30,0,39,34,UM
13,0.0899,0.1486,0.395,2023-06-30,0,39,34,UM
14,0.2019,0.3109,0.351,2023-06-30,0,39,34,UM
1,0.1613,0.2923,0.448,2023-06-30,0,4,30,UM
2,0.1491,0.2708,0.449,2023-06-30,0,4,30,UM
3,0.1461,0.2458,0.406,2023-06-30,0,4,30,UM
4,0.175,0.3118,0.439,2023-06-30,0,4,30,UM
5,0.132,0.2556,0.484,2023-06-30,0,4,30,UM
6,0.1554,0.3025,0.486,2023-06-30,0,4,30,UM
7,0.2278,0.3661,0.378,2023-06-30,0,4,30,UM
8,0.1339,0.2468,0.457,2023-06-30,0,4,30,UM
9,0.1867,0.3133,0.404,2023-06-30,0,4,30,UM
10,0.1769,0.2947,0.4,2023-06-30,0,4,30,UM
11,0.1774,0.3231,0.451,2023-06-30,0,4,30,UM
12,0.1554,0.2918,0.467,2023-06-30,0,4,30,UM
13,0.15,0.2869,0.477,2023-06-30,0,4,30,UM
14,0.1896,0.3284,0.423,2023-06-30,0,4,30,UM
1,0.15,0.2581,0.419,2023-06-30,0,40,34,Blue
2,0.1427,0.2307,0.381,2023-06-30,0,40,34,Blue
3,0.1672,0.2317,0.278,2023-06-30,0,40,34,Blue
4,0.1686,0.2605,0.353,2023-06-30,0,40,34,Blue
5,0.1681,0.2527,0.335,2023-06-30,0,40,34,Blue
6,0.1676,0.2713,0.382,2023-06-30,0,40,34,Blue
7,0.1564,0.2776,0.437,2023-06-30,0,40,34,Blue
8,0.153,0.2424,0.369,2023-06-30,0,40,34,Blue
9,0.1369,0.2248,0.391,2023-06-30,0,40,34,Blue
10,0.1896,0.2864,0.338,2023-06-30,0,40,34,Blue
11,0.152,0.2507,0.394,2023-06-30,0,40,34,Blue
12,0.1931,0.2571,0.249,2023-06-30,0,40,34,Blue
13,0.1549,0.2468,0.372,2023-06-30,0,40,34,Blue
14,0.1427,0.2537,0.437,2023-06-30,0,40,34,Blue
15,0.1422,0.2185,0.349,2023-06-30,0,40,34,Blue
1,0.1789,0.2556,0.3,2023-06-30,0,41,34,Black
2,0.1549,0.2385,0.35,2023-06-30,0,41,34,Black
3,0.1584,0.2546,0.378,2023-06-30,0,41,34,Black
4,0.1227,0.218,0.437,2023-06-30,0,41,34,Black
5,0.1207,0.2224,0.457,2023-06-30,0,41,34,Black
6,0.1276,0.2248,0.433,2023-06-30,0,41,34,Black
7,0.1813,0.2761,0.343,2023-06-30,0,41,34,Black
8,0.1935,0.2639,0.267,2023-06-30,0,41,34,Black
9,0.197,0.3109,0.366,2023-06-30,0,41,34,Black
10,0.1344,0.2385,0.436,2023-06-30,0,41,34,Black
11,0.1168,0.2146,0.456,2023-06-30,0,41,34,Black
12,0.1344,0.2336,0.425,2023-06-30,0,41,34,Black
1,0.1461,0.2781,0.475,2023-06-30,0,42,33,Pink
2,0.1222,0.2287,0.466,2023-06-30,0,42,33,Pink
3,0.1251,0.2517,0.503,2023-06-30,0,42,33,Pink
4,0.1241,0.2312,0.463,2023-06-30,0,42,33,Pink
5,0.1564,0.2615,0.402,2023-06-30,0,42,33,Pink
6,0.1373,0.2674,0.486,2023-06-30,0,42,33,Pink
7,0.1667,0.3201,0.479,2023-06-30,0,42,33,Pink
8,0.1481,0.2761,0.464,2023-06-30,0,42,33,Pink
9,0.1525,0.2996,0.491,2023-06-30,0,42,33,Pink
10,0.1408,0.2571,0.452,2023-06-30,0,42,33,Pink
11,0.1305,0.2644,0.506,2023-06-30,0,42,33,Pink
12,0.1163,0.2209,0.473,2023-06-30,0,42,33,Pink
13,0.1476,0.2517,0.414,2023-06-30,0,42,33,Pink
14,0.1349,0.2488,0.458,2023-06-30,0,42,33,Pink
15,0.1466,0.2903,0.495,2023-06-30,0,42,33,Pink
16,0.1486,0.2698,0.449,2023-06-30,0,42,33,Pink
1,0.1178,0.2185,0.461,2023-06-30,0,43,33,Orange
2,0.1261,0.2263,0.443,2023-06-30,0,43,33,Orange
3,0.0992,0.194,0.489,2023-06-30,0,43,33,Orange
4,0.1349,0.26,0.481,2023-06-30,0,43,33,Orange
5,0.1598,0.2942,0.457,2023-06-30,0,43,33,Orange
6,0.1618,0.2581,0.373,2023-06-30,0,43,33,Orange
7,0.1437,0.261,0.449,2023-06-30,0,43,33,Orange
8,0.1398,0.2551,0.452,2023-06-30,0,43,33,Orange
9,0.1369,0.2566,0.467,2023-06-30,0,43,33,Orange
10,0.129,0.2346,0.45,2023-06-30,0,43,33,Orange
11,0.15,0.2771,0.459,2023-06-30,0,43,33,Orange
12,0.1075,0.2063,0.479,2023-06-30,0,43,33,Orange
13,0.1579,0.2981,0.47,2023-06-30,0,43,33,Orange
14,0.1774,0.2786,0.363,2023-06-30,0,43,33,Orange
15,0.1408,0.259,0.457,2023-06-30,0,43,33,Orange
16,0.1114,0.1984,0.438,2023-06-30,0,43,33,Orange
1,0.0929,0.1691,0.451,2023-06-30,0,44,33,Yellow
2,0.1554,0.2933,0.47,2023-06-30,0,44,33,Yellow
3,0.1315,0.2659,0.506,2023-06-30,0,44,33,Yellow
4,0.1466,0.2669,0.451,2023-06-30,0,44,33,Yellow
5,0.1403,0.2581,0.456,2023-06-30,0,44,33,Yellow
6,0.13,0.2419,0.463,2023-06-30,0,44,33,Yellow
7,0.1544,0.2981,0.482,2023-06-30,0,44,33,Yellow
8,0.1784,0.326,0.453,2023-06-30,0,44,33,Yellow
9,0.1207,0.2292,0.473,2023-06-30,0,44,33,Yellow
10,0.1623,0.3128,0.481,2023-06-30,0,44,33,Yellow
11,0.1378,0.2923,0.528,2023-06-30,0,44,33,Yellow
12,0.1535,0.2879,0.467,2023-06-30,0,44,33,Yellow
13,0.1457,0.2742,0.469,2023-06-30,0,44,33,Yellow
14,0.1085,0.1965,0.448,2023-06-30,0,44,33,Yellow
15,0.1325,0.2561,0.483,2023-06-30,0,44,33,Yellow
16,0.1569,0.2952,0.469,2023-06-30,0,44,33,Yellow
1,0.1486,0.2644,0.438,2023-06-30,0,45,33,UM
2,0.1505,0.2551,0.41,2023-06-30,0,45,33,UM
3,0.1339,0.2542,0.473,2023-06-30,0,45,33,UM
4,0.1662,0.2732,0.392,2023-06-30,0,45,33,UM
5,0.1476,0.2703,0.454,2023-06-30,0,45,33,UM
6,0.1295,0.2307,0.439,2023-06-30,0,45,33,UM
7,0.2209,0.3529,0.374,2023-06-30,0,45,33,UM
8,0.1564,0.2864,0.454,2023-06-30,0,45,33,UM
9,0.1442,0.2463,0.415,2023-06-30,0,45,33,UM
10,0.152,0.283,0.463,2023-06-30,0,45,33,UM
11,0.1535,0.2546,0.397,2023-06-30,0,45,33,UM
12,0.1632,0.2923,0.441,2023-06-30,0,45,33,UM
13,0.1168,0.2019,0.421,2023-06-30,0,45,33,UM
14,0.1848,0.3025,0.389,2023-06-30,0,45,33,UM
1,0.1295,0.262,0.506,2023-06-30,0,46,33,Blue
2,0.1417,0.2703,0.476,2023-06-30,0,46,33,Blue
3,0.1285,0.2322,0.446,2023-06-30,0,46,33,Blue
4,0.1823,0.3333,0.453,2023-06-30,0,46,33,Blue
5,0.1505,0.2869,0.475,2023-06-30,0,46,33,Blue
6,0.1584,0.2879,0.45,2023-06-30,0,46,33,Blue
7,0.1486,0.2972,0.5,2023-06-30,0,46,33,Blue
8,0.1388,0.2776,0.5,2023-06-30,0,46,33,Blue
9,0.1339,0.2761,0.515,2023-06-30,0,46,33,Blue
10,0.1535,0.2898,0.47,2023-06-30,0,46,33,Blue
11,0.1569,0.2825,0.445,2023-06-30,0,46,33,Blue
12,0.1584,0.2947,0.463,2023-06-30,0,46,33,Blue
13,0.153,0.2898,0.472,2023-06-30,0,46,33,Blue
14,0.1413,0.2605,0.458,2023-06-30,0,46,33,Blue
15,0.1349,0.2717,0.504,2023-06-30,0,46,33,Blue
16,0.1266,0.2498,0.493,2023-06-30,0,46,33,Blue
1,0.1383,0.2483,0.443,2023-06-30,0,47,33,Black
2,0.13,0.2287,0.432,2023-06-30,0,47,33,Black
3,0.1432,0.2688,0.467,2023-06-30,0,47,33,Black
4,0.151,0.261,0.421,2023-06-30,0,47,33,Black
5,0.1266,0.2463,0.486,2023-06-30,0,47,33,Black
6,0.1496,0.2732,0.453,2023-06-30,0,47,33,Black
7,0.1618,0.2776,0.417,2023-06-30,0,47,33,Black
8,0.1525,0.2752,0.446,2023-06-30,0,47,33,Black
9,0.1442,0.2761,0.478,2023-06-30,0,47,33,Black
10,0.1315,0.2356,0.442,2023-06-30,0,47,33,Black
11,0.1266,0.2302,0.45,2023-06-30,0,47,33,Black
12,0.1437,0.2581,0.443,2023-06-30,0,47,33,Black
1,0.1574,0.3118,0.495,2023-06-30,0,5,30,Blue
2,0.1466,0.2962,0.505,2023-06-30,0,5,30,Blue
3,0.1603,0.306,0.476,2023-06-30,0,5,30,Blue
4,0.1975,0.3749,0.473,2023-06-30,0,5,30,Blue
5,0.1867,0.3485,0.464,2023-06-30,0,5,30,Blue
6,0.1794,0.3392,0.471,2023-06-30,0,5,30,Blue
7,0.1603,0.3333,0.519,2023-06-30,0,5,30,Blue
8,0.1618,0.3167,0.489,2023-06-30,0,5,30,Blue
9,0.1598,0.327,0.511,2023-06-30,0,5,30,Blue
10,0.1657,0.3299,0.498,2023-06-30,0,5,30,Blue
11,0.176,0.327,0.462,2023-06-30,0,5,30,Blue
12,0.2023,0.3866,0.477,2023-06-30,0,5,30,Blue
13,0.1711,0.3182,0.462,2023-06-30,0,5,30,Blue
14,0.1584,0.3016,0.475,2023-06-30,0,5,30,Blue
15,0.1676,0.3382,0.504,2023-06-30,0,5,30,Blue
16,0.1437,0.282,0.49,2023-06-30,0,5,30,Blue
1,0.1378,0.2825,0.512,2023-06-30,0,6,30,Black
2,0.1378,0.2664,0.483,2023-06-30,0,6,30,Black
3,0.1559,0.2825,0.448,2023-06-30,0,6,30,Black
4,0.1882,0.3069,0.387,2023-06-30,0,6,30,Black
5,0.1735,0.3113,0.443,2023-06-30,0,6,30,Black
6,0.1325,0.2532,0.477,2023-06-30,0,6,30,Black
7,0.1403,0.2786,0.496,2023-06-30,0,6,30,Black
8,0.1559,0.2928,0.467,2023-06-30,0,6,30,Black
9,0.1637,0.3079,0.468,2023-06-30,0,6,30,Black
10,0.172,0.284,0.394,2023-06-30,0,6,30,Black
11,0.1422,0.2644,0.462,2023-06-30,0,6,30,Black
12,0.1442,0.2722,0.47,2023-06-30,0,6,30,Black
1,0.1598,0.3182,0.498,2023-06-30,0,7,32,Pink
2,0.1427,0.2644,0.46,2023-06-30,0,7,32,Pink
3,0.152,0.3021,0.497,2023-06-30,0,7,32,Pink
4,0.1212,0.2131,0.431,2023-06-30,0,7,32,Pink
5,0.197,0.3309,0.405,2023-06-30,0,7,32,Pink
6,0.1398,0.241,0.42,2023-06-30,0,7,32,Pink
7,0.1618,0.2947,0.451,2023-06-30,0,7,32,Pink
8,0.1808,0.3275,0.448,2023-06-30,0,7,32,Pink
9,0.1584,0.3182,0.502,2023-06-30,0,7,32,Pink
10,0.1373,0.2517,0.454,2023-06-30,0,7,32,Pink
11,0.1676,0.3265,0.487,2023-06-30,0,7,32,Pink
12,0.1452,0.2561,0.433,2023-06-30,0,7,32,Pink
13,0.1652,0.2835,0.417,2023-06-30,0,7,32,Pink
14,0.1398,0.2395,0.416,2023-06-30,0,7,32,Pink
15,0.1696,0.3011,0.437,2023-06-30,0,7,32,Pink
16,0.1652,0.3065,0.461,2023-06-30,0,7,32,Pink
1,0.1105,0.2155,0.488,2023-06-30,0,8,32,Orange
2,0.1491,0.2517,0.408,2023-06-30,0,8,32,Orange
3,0.152,0.2942,0.483,2023-06-30,0,8,32,Orange
4,0.1486,0.2849,0.479,2023-06-30,0,8,32,Orange
5,0.1681,0.3304,0.491,2023-06-30,0,8,32,Orange
6,0.1794,0.2889,0.379,2023-06-30,0,8,32,Orange
7,0.1789,0.3201,0.441,2023-06-30,0,8,32,Orange
8,0.1393,0.2571,0.458,2023-06-30,0,8,32,Orange
9,0.1476,0.2766,0.466,2023-06-30,0,8,32,Orange
10,0.1623,0.2742,0.408,2023-06-30,0,8,32,Orange
11,0.1647,0.3172,0.481,2023-06-30,0,8,32,Orange
12,0.1237,0.2434,0.492,2023-06-30,0,8,32,Orange
13,0.1745,0.3495,0.501,2023-06-30,0,8,32,Orange
14,0.1774,0.2928,0.394,2023-06-30,0,8,32,Orange
15,0.1691,0.3025,0.441,2023-06-30,0,8,32,Orange
16,0.1344,0.2434,0.448,2023-06-30,0,8,32,Orange
1,0.153,0.2522,0.393,2023-06-30,0,9,32,Yellow
2,0.1686,0.3192,0.472,2023-06-30,0,9,32,Yellow
3,0.1251,0.2571,0.513,2023-06-30,0,9,32,Yellow
4,0.1774,0.3265,0.457,2023-06-30,0,9,32,Yellow
5,0.1579,0.3065,0.485,2023-06-30,0,9,32,Yellow
6,0.1281,0.2146,0.403,2023-06-30,0,9,32,Yellow
7,0.1452,0.261,0.444,2023-06-30,0,9,32,Yellow
8,0.1222,0.2454,0.502,2023-06-30,0,9,32,Yellow
9,0.1515,0.2634,0.425,2023-06-30,0,9,32,Yellow
10,0.1564,0.304,0.486,2023-06-30,0,9,32,Yellow
11,0.1276,0.262,0.513,2023-06-30,0,9,32,Yellow
12,0.1584,0.2874,0.449,2023-06-30,0,9,32,Yellow
13,0.1657,0.3162,0.476,2023-06-30,0,9,32,Yellow
14,0.1315,0.2204,0.404,2023-06-30,0,9,32,Yellow
15,0.1413,0.2556,0.447,2023-06-30,0,9,32,Yellow
16,0.131,0.261,0.498,2023-06-30,0,9,32,Yellow
