dateCBASS,CBASSrun,uniquePosition,dateCollected,site,fieldTag,gps,camera,notes,rack.col,rack.position,date_time,team,tag,depth_ft,time,lat,lon
2023-06-20T00:00:00Z,1,Run1.O1,2023-06-20T00:00:00Z,V2526,B29,5704,blueZip,NA,Orange,1,2023-06-20T11:34:00Z,AB+MS+MG,29,14,2023-06-20T15:34:55Z,24.647873751819137,-82.87181094288826
2023-06-20T00:00:00Z,1,Run1.O2,2023-06-20T00:00:00Z,V2526,B30,5704,blueZip,NA,Orange,2,2023-06-20T11:40:00Z,AB+MS+MG,30,14,2023-06-20T15:40:55Z,24.64780359528959,-82.87181396037342
2023-06-20T00:00:00Z,1,Run1.O3,2023-06-20T00:00:00Z,V2526,B27,5704,blueZip,NA,Orange,3,2023-06-20T11:16:00Z,AB+MS+MG,27,14,2023-06-20T15:16:44Z,24.64842863380909,-82.87179023958743
2023-06-20T00:00:00Z,1,Run1.O4,2023-06-20T00:00:00Z,V2526,B28,5704,blueZip,NA,Orange,4,2023-06-20T11:23:00Z,AB+MS+MG,28,14,2023-06-20T15:23:38Z,24.64835260994733,-82.8716929256916
2023-06-20T00:00:00Z,1,Run1.O5,2023-06-20T00:00:00Z,C1450,B11,8007,parkinson,very upright oriented,Orange,5,2023-06-20T10:51:00Z,RK+AW+MGa,11,18,2023-06-20T14:51:44Z,24.64923857711256,-82.8931008093059
2023-06-20T00:00:00Z,1,Run1.O6,2023-06-20T00:00:00Z,C1450,B6,8007,parkinson,gigantic thicket,Orange,6,2023-06-20T10:41:00Z,RK+AW+MGa,6,13,2023-06-20T14:41:53Z,24.649181244894866,-82.89333902299406
2023-06-20T00:00:00Z,1,Run1.O7,2023-06-20T00:00:00Z,C1450,B12,8007,parkinson,"very upright oriented, doing well amongst other partially diseased stands",Orange,7,2023-06-20T11:01:00Z,RK+AW+MGa,12,13,2023-06-20T15:01:50Z,24.649296663701538,-82.89329828694463
2023-06-20T00:00:00Z,1,Run1.O8,2023-06-20T00:00:00Z,C1443,B22,5704,blueZip,NA,Orange,8,2023-06-20T10:10:00Z,AB+MS+MG,22,15,2023-06-20T14:10:52Z,24.618775388225913,-82.89734775200488
2023-06-20T00:00:00Z,1,Run1.P1,2023-06-20T00:00:00Z,C1450,B10,8007,parkinson,NA,Pink,1,2023-06-20T10:47:00Z,RK+AW+MGa,10,14,2023-06-20T14:47:58Z,24.64899784885347,-82.89316509850323
2023-06-20T00:00:00Z,1,Run1.P2,2023-06-20T00:00:00Z,C1443,B21,5704,blueZip,NA,Pink,2,2023-06-20T09:55:00Z,AB+MS+MG,21,14,2023-06-20T13:55:56Z,24.619143856689337,-82.89728212170303
2023-06-20T00:00:00Z,1,Run1.P3,2023-06-20T00:00:00Z,C1443,B25,5704,blueZip,NA,Pink,3,2023-06-20T10:28:00Z,AB+MS+MG,25,13,2023-06-20T14:28:49Z,24.61926329880953,-82.89755285717548
2023-06-20T00:00:00Z,1,Run1.P4,2023-06-20T00:00:00Z,C1443,B26,5704,blueZip,NA,Pink,4,2023-06-20T10:33:00Z,AB+MS+MG,26,13,2023-06-20T14:33:45Z,24.61896909400821,-82.89753223769367
2023-06-20T00:00:00Z,1,Run1.P5,2023-06-20T00:00:00Z,C1443,B23,5704,blueZip,NA,Pink,5,2023-06-20T10:12:00Z,AB+MS+MG,23,17,2023-06-20T14:12:57Z,24.6189072355628,-82.89743098430337
2023-06-20T00:00:00Z,1,Run1.P6,2023-06-20T00:00:00Z,C1441,B8,8007,parkinson,"wider thicket, some patches (not sampled) shaded by octocorals and more pigmented",Pink,6,2023-06-20T09:57:00Z,RK+AW+MGa,8,12,2023-06-20T13:57:52Z,24.63290384039283,-82.90509229525924
2023-06-20T00:00:00Z,1,Run1.P7,2023-06-20T00:00:00Z,M1227,B4,8007,parkinson,largest seen yet,Pink,7,2023-06-20T09:16:00Z,RK+AW+MGa,4,11,2023-06-20T13:16:56Z,24.640867821872234,-82.89832885377109
2023-06-20T00:00:00Z,1,Run1.P8,2023-06-20T00:00:00Z,C1441,B9,8007,parkinson,huge,Pink,8,2023-06-20T09:48:00Z,RK+AW+MGa,9,13,2023-06-20T13:48:52Z,24.63272656314075,-82.90518105961382
2023-06-20T00:00:00Z,1,Run1.B1,2023-06-20T00:00:00Z,M1227,B1,8007,parkinson,NA,Blue,1,2023-06-20T09:09:00Z,RK+AW+MGa,1,11,2023-06-20T13:09:54Z,24.64075785130263,-82.8984216414392
2023-06-20T00:00:00Z,1,Run1.B2,2023-06-20T00:00:00Z,M1227,B2,8007,parkinson,"larger, perhaps propagating around",Blue,2,2023-06-20T09:23:00Z,RK+AW+MGa,2,11,2023-06-20T13:23:44Z,24.64069607667625,-82.89853680878878
2023-06-20T00:00:00Z,1,Run1.B3,2023-06-20T00:00:00Z,C1443,B24,5704,blueZip,NA,Blue,3,2023-06-20T10:23:00Z,AB+MS+MG,24,14,2023-06-20T14:23:46Z,24.61903606541455,-82.89769291877748
2023-06-20T00:00:00Z,1,Run1.B4,2023-06-20T00:00:00Z,M1227,B5,8007,parkinson,confirm w/ Matt time - done,Blue,4,2023-06-20T09:29:00Z,RK+AW+MGa,5,10,2023-06-20T13:29:46Z,24.64060664176941,-82.89840571582317
2023-06-20T00:00:00Z,1,Run1.B5,2023-06-20T00:00:00Z,C1441,B3,8007,parkinson,"isolated and tall, oriented upwards",Blue,5,2023-06-20T09:54:00Z,RK+AW+MGa,3,13,2023-06-20T13:54:52Z,24.632829492911696,-82.90516722947359
2023-06-20T00:00:00Z,1,Run1.B6,2023-06-20T00:00:00Z,C1441,B7,8007,parkinson,upright and shruby,Blue,6,2023-06-20T10:01:00Z,RK+AW+MGa,7,12,2023-06-20T14:01:58Z,24.633129816502333,-82.9051399882883
2023-06-21T00:00:00Z,2,Run2.O1,2023-06-20T00:00:00Z,K1033,B16,8007,blueZip,small spur; post-CBASS notes:  possibly throw out genotype on account of potential for it to be just random fallen frags thought to be a geno,Orange,1,2023-06-20T16:17:00Z,RC+RK+MG+MS+MGa,16,29,2023-06-20T20:17:54Z,24.70966673456133,-82.79301376082005
2023-06-21T00:00:00Z,2,Run2.O2,2023-06-20T00:00:00Z,U3026-2,B39,4662,cunning,NA,Orange,2,2023-06-20T17:23:00Z,HW+CJ+BC+SM,39,10,2023-06-20T21:23:54Z,24.69484836794436,-82.78976409696044
2023-06-21T00:00:00Z,2,Run2.O3,2023-06-20T00:00:00Z,O2263,B46,5704,blueZip & blueBand,NA,Orange,3,2023-06-20T16:58:00Z,RC+RK+MG+MS+MGa,46,12,2023-06-20T20:58:44Z,24.70821892842651,-82.80942343175411
2023-06-21T00:00:00Z,2,Run2.O4,2023-06-20T00:00:00Z,K1033,B13,8007,blueZip,NA,Orange,4,2023-06-20T15:54:00Z,RC+RK+MG+MS+MGa,13,32,2023-06-20T19:54:52Z,24.710363522171978,-82.79297394677998
2023-06-21T00:00:00Z,2,Run2.O5,2023-06-20T00:00:00Z,O2263,B48,5704,blueZip & blueBand,thicket,Orange,5,2023-06-20T17:12:00Z,RC+RK+MG+MS+MGa,48,11,2023-06-20T21:12:54Z,24.708184143528346,-82.80973867513241
2023-06-21T00:00:00Z,2,Run2.O6,2023-06-20T00:00:00Z,K1033,B14,8007,blueZip,small,Orange,6,2023-06-20T15:59:00Z,RC+RK+MG+MS+MGa,14,31,2023-06-20T19:59:57Z,24.710216168314226,-82.79302331618966
2023-06-21T00:00:00Z,2,Run2.O7,2023-06-20T00:00:00Z,O2263,B45,5704,blueZip & blueBand,no photo,Orange,7,2023-06-20T16:51:00Z,RC+RK+MG+MS+MGa,45,12,2023-06-20T20:51:52Z,24.70819202251733,-82.80931245535614
2023-06-21T00:00:00Z,2,Run2.O8,2023-06-20T00:00:00Z,O2263,B49,5704,blueZip & blueBand,NA,Orange,8,2023-06-20T17:18:00Z,RC+RK+MG+MS+MGa,49,11,2023-06-20T21:18:59Z,24.70832982100547,-82.80965854413809
2023-06-21T00:00:00Z,2,Run2.Y1,2023-06-20T00:00:00Z,U3026-2,B33,4662,cunning,NA,Yellow,1,2023-06-20T17:21:00Z,HW+CJ+BC+SM,33,11,2023-06-20T21:21:57Z,24.69486714340747,-82.78984154574573
2023-06-21T00:00:00Z,2,Run2.Y2,2023-06-20T00:00:00Z,U3026-2,B40,4662,cunning,NA,Yellow,2,2023-06-20T17:17:00Z,HW+CJ+BC+SM,40,10,2023-06-20T21:17:42Z,24.69514248892665,-82.78985344804825
2023-06-21T00:00:00Z,2,Run2.Y3,2023-06-21T00:00:00Z,U1029-2,B34,4324,cunning,"semi shaded by a rocky outcrop, more pigmented",Yellow,3,2023-06-21T10:15:00Z,RC+AW+MS+MGa,34,35,2023-06-21T14:15:52Z,24.62755325250328,-82.81077484600246
2023-06-21T00:00:00Z,2,Run2.Y4,2023-06-21T00:00:00Z,U1029-2,B37,4324,cunning,NA,Yellow,4,2023-06-21T10:30:00Z,RC+AW+MS+MGa,37,37,2023-06-21T14:30:57Z,24.62749608792365,-82.81075581908226
2023-06-21T00:00:00Z,2,Run2.Y5,2023-06-21T00:00:00Z,S1208,B35,4324,cunning,NA,Yellow,5,2023-06-21T09:39:00Z,RC+AW+MS+MGa,35,17,2023-06-21T13:39:46Z,24.624680522829298,-82.8279714100063
2023-06-21T00:00:00Z,2,Run2.Y6,2023-06-21T00:00:00Z,S1208,B32,4324,cunning,NA,Yellow,6,2023-06-21T09:23:00Z,RC+AW+MS+MGa,32,16,2023-06-21T13:23:47Z,24.624666189774874,-82.82800041139127
2023-06-21T00:00:00Z,2,Run2.Y7,2023-06-21T00:00:00Z,M1218,B69,8007,0,NA,Yellow,7,2023-06-21T10:27:00Z,CJ+HW+BC+SM,69,16,2023-06-21T14:27:56Z,24.66156299225986,-82.84534516744316
2023-06-21T00:00:00Z,2,Run2.Y8,2023-06-21T00:00:00Z,U1029-2,B79,4324,cunning,diseased branches close by,Yellow,8,2023-06-21T10:37:00Z,RC+AW+MS+MGa,79,36,2023-06-21T14:37:52Z,24.62737404741347,-82.8108296636492
2023-06-21T00:00:00Z,2,Run2.B1,2023-06-20T00:00:00Z,K1033,B15,8007,blueZip,rocky spur,Blue,1,2023-06-20T16:10:00Z,RC+RK+MG+MS+MGa,15,26,2023-06-20T20:10:50Z,24.7096489649266,-82.79292843304574
2023-06-21T00:00:00Z,2,Run2.B2,2023-06-20T00:00:00Z,O2263,B44,5704,blueZip & blueBand,NA,Blue,2,2023-06-20T16:49:00Z,RC+RK+MG+MS+MGa,44,11,2023-06-20T20:49:51Z,24.70836619846523,-82.80933961272241
2023-06-21T00:00:00Z,2,Run2.B3,2023-06-20T00:00:00Z,U3026-2,B36,4662,cunning,NA,Blue,3,2023-06-20T17:04:00Z,HW+CJ+BC+SM,36,10,2023-06-20T21:04:47Z,24.69488248229027,-82.78938498347999
2023-06-21T00:00:00Z,2,Run2.B4,2023-06-20T00:00:00Z,O2263,B47,5704,blueZip & blueBand,NA,Blue,4,2023-06-20T17:01:00Z,RC+RK+MG+MS+MGa,47,12,2023-06-20T21:01:58Z,24.70821348018945,-82.80937490053476
2023-06-21T00:00:00Z,2,Run2.B5,2023-06-20T00:00:00Z,U3026-2,B31,4662,cunning,NA,Blue,5,2023-06-20T15:05:00Z,HW+CJ+BC+SM,31,28,2023-06-20T19:05:50Z,24.688117867335677,-82.77295603416862
2023-06-21T00:00:00Z,2,Run2.B6,2023-06-21T00:00:00Z,V1523,B74,4324,0,NA,Blue,6,2023-06-21T12:29:00Z,RC+RK+MS,74,15,2023-06-21T16:29:51Z,24.66638493351639,-82.79063355177642
2023-06-21T00:00:00Z,2,Run2.B7,2023-06-21T00:00:00Z,V1523,B72,4324,0,spare medium?,Blue,7,2023-06-21T12:12:00Z,RC+RK+MS,72,14,2023-06-21T16:12:51Z,24.666405552998185,-82.79045183211565
2023-06-21T00:00:00Z,2,Run2.F1,2023-06-21T00:00:00Z,M1218,B66,8007,0,NA,Florida,1,2023-06-21T10:32:00Z,CJ+HW+BC+SM,66,12,2023-06-21T14:32:55Z,24.66146551072598,-82.84533745609225
2023-06-21T00:00:00Z,2,Run2.F2,2023-06-21T00:00:00Z,M1218,B64,8007,0,NA,Florida,2,2023-06-21T10:22:00Z,CJ+HW+BC+SM,64,15,2023-06-21T14:22:59Z,24.661709843203425,-82.84534818492831
2023-06-21T00:00:00Z,2,Run2.F3,2023-06-21T00:00:00Z,M1218,B62,8007,0,NA,Florida,3,2023-06-21T10:14:00Z,CJ+HW+BC+SM,62,18,2023-06-21T14:14:57Z,24.661855772137642,-82.84527283161879
2023-06-21T00:00:00Z,2,Run2.F4,2023-06-21T00:00:00Z,S1208,B76,4324,cunning,NA,Florida,4,2023-06-21T09:34:00Z,RC+AW+MS+MGa,76,18,2023-06-21T13:34:57Z,24.62451850064099,-82.82791692763567
2023-06-21T00:00:00Z,2,Run2.F5,2023-06-21T00:00:00Z,S1208,B80,4324,cunning,NA,Florida,5,2023-06-21T09:28:00Z,RC+AW+MS+MGa,80,17,2023-06-21T13:28:45Z,24.62456351146102,-82.82796839252114
2023-06-21T00:00:00Z,2,Run2.F6,2023-06-21T00:00:00Z,V1523,B75,4324,0,NA,Florida,6,2023-06-21T12:32:00Z,RC+RK+MS,75,14,2023-06-21T16:32:51Z,24.666414689272642,-82.79086112044753
