Tank,DateTime,Temperature °C,Light,dateCBASS,offset,rawTempC
30C,2023-06-20T14:58:41Z,30.05907575334822,15626,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T15:00:41Z,30.101976143973218,15708,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T15:02:41Z,30.05907575334822,16061,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T15:04:41Z,30.101976143973218,16450,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T15:06:41Z,30.05907575334822,15754,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T15:08:41Z,30.01617536272322,16097,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T15:10:41Z,30.01617536272322,14648,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T15:12:41Z,30.01617536272322,14776,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T15:14:41Z,30.01617536272322,14755,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T15:16:41Z,29.97327497209822,14863,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T15:18:41Z,29.97327497209822,14428,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T15:20:41Z,30.01617536272322,15155,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T15:22:41Z,30.01617536272322,15472,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T15:24:41Z,29.97327497209822,14464,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T15:26:41Z,30.101976143973218,15482,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T15:28:41Z,30.05907575334822,15191,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T15:30:41Z,30.05907575334822,15022,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T15:32:41Z,30.101976143973218,15887,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T15:34:41Z,30.05907575334822,15682,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T15:36:41Z,30.01617536272322,3257,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T15:38:41Z,29.93037458147322,3491,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T15:40:41Z,29.88747419084822,3097,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T15:42:41Z,29.93037458147322,3123,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T15:44:41Z,29.97327497209822,3485,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T15:46:41Z,29.93037458147322,3104,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T15:48:41Z,29.97327497209822,3125,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T15:50:41Z,29.93037458147322,3146,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T15:52:41Z,29.88747419084822,3061,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T15:54:41Z,29.93037458147322,3060,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T15:56:41Z,29.93037458147322,3066,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T15:58:41Z,29.88747419084822,3057,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T16:00:41Z,29.93037458147322,3068,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:02:41Z,29.93037458147322,3118,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:04:41Z,29.93037458147322,3114,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:06:41Z,29.88747419084822,3075,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T16:08:41Z,29.93037458147322,3014,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:10:41Z,29.97327497209822,2871,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T16:12:41Z,29.93037458147322,2999,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:14:41Z,29.88747419084822,2984,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T16:16:41Z,29.88747419084822,2979,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T16:18:41Z,29.97327497209822,2981,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T16:20:41Z,29.93037458147322,2981,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:22:41Z,29.93037458147322,2933,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:24:41Z,29.93037458147322,2951,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T16:26:41Z,29.97327497209822,2938,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T16:28:41Z,30.01617536272322,2981,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T16:30:41Z,29.97327497209822,2974,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T16:32:41Z,29.97327497209822,3015,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T16:34:41Z,30.01617536272322,3005,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T16:36:41Z,29.97327497209822,2965,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T16:38:41Z,30.01617536272322,2931,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T16:40:41Z,30.05907575334822,2913,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T16:42:41Z,30.05907575334822,2981,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T16:44:41Z,30.101976143973218,2910,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T16:46:41Z,30.18777692522322,2920,2023-06-20,0.11291329520089022,30.30069022042411
30C,2023-06-20T16:48:41Z,30.101976143973218,3182,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T16:50:41Z,30.101976143973218,2895,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T16:52:41Z,30.101976143973218,2801,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T16:54:41Z,30.101976143973218,3141,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T16:56:41Z,30.144876534598218,3170,2023-06-20,0.11291329520089022,30.25778982979911
30C,2023-06-20T16:58:41Z,30.101976143973218,3179,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T17:00:41Z,30.101976143973218,3138,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T17:02:41Z,30.05907575334822,3130,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:04:41Z,30.01617536272322,3110,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:06:41Z,30.05907575334822,3118,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:08:41Z,30.05907575334822,3185,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:10:41Z,30.05907575334822,3133,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:12:41Z,30.05907575334822,3289,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:14:41Z,30.05907575334822,3165,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:16:41Z,30.05907575334822,3160,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:18:41Z,30.05907575334822,3252,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:20:41Z,29.97327497209822,3223,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T17:22:41Z,30.05907575334822,3233,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:24:41Z,30.01617536272322,3257,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:26:41Z,30.01617536272322,3374,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:28:41Z,30.05907575334822,3182,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:30:41Z,30.01617536272322,3104,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:32:41Z,30.101976143973218,3114,2023-06-20,0.11291329520089022,30.214889439174108
30C,2023-06-20T17:34:41Z,30.05907575334822,3160,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:36:41Z,30.01617536272322,3151,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:38:41Z,30.01617536272322,3174,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:40:41Z,30.05907575334822,3061,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:42:41Z,30.05907575334822,3083,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:44:41Z,30.05907575334822,3009,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:46:41Z,30.05907575334822,3000,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:48:41Z,30.01617536272322,2923,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:50:41Z,30.05907575334822,2932,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:52:41Z,30.01617536272322,2918,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:54:41Z,30.01617536272322,2897,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T17:56:41Z,30.05907575334822,2915,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T17:58:41Z,30.01617536272322,3214,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T18:00:41Z,30.01617536272322,3174,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T18:02:41Z,30.01617536272322,3294,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T18:04:41Z,30.05907575334822,3449,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T18:06:41Z,30.05907575334822,3517,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T18:08:41Z,30.05907575334822,3566,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T18:10:41Z,30.01617536272322,3047,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T18:12:41Z,30.05907575334822,3503,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T18:14:41Z,30.01617536272322,3445,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T18:16:41Z,29.97327497209822,3237,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T18:18:41Z,29.97327497209822,3009,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T18:20:41Z,29.97327497209822,3260,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T18:22:41Z,30.01617536272322,3304,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T18:24:41Z,29.93037458147322,3015,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T18:26:41Z,29.84457380022322,2937,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:28:41Z,29.84457380022322,2978,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:30:41Z,29.84457380022322,3006,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:32:41Z,29.84457380022322,2016,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:34:41Z,29.88747419084822,2979,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T18:36:41Z,29.84457380022322,2990,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:38:41Z,29.84457380022322,3095,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:40:41Z,29.88747419084822,3084,2023-06-20,0.11291329520089022,30.00038748604911
30C,2023-06-20T18:42:41Z,29.84457380022322,3024,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:44:41Z,29.80167340959822,2983,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T18:46:41Z,29.80167340959822,3024,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T18:48:41Z,29.84457380022322,2965,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:50:41Z,29.84457380022322,2976,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:52:41Z,29.80167340959822,2956,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T18:54:41Z,29.84457380022322,2958,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:56:41Z,29.84457380022322,2956,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T18:58:41Z,29.84457380022322,2933,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T19:00:41Z,29.84457380022322,2903,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T19:02:41Z,29.80167340959822,2931,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T19:04:41Z,29.80167340959822,2892,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T19:06:41Z,29.80167340959822,2869,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T19:08:41Z,29.75877301897322,2882,2023-06-20,0.11291329520089022,29.87168631417411
30C,2023-06-20T19:10:41Z,29.80167340959822,2886,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T19:12:41Z,29.75877301897322,2808,2023-06-20,0.11291329520089022,29.87168631417411
30C,2023-06-20T19:14:41Z,29.84457380022322,2882,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T19:16:41Z,29.93037458147322,2865,2023-06-20,0.11291329520089022,30.04328787667411
30C,2023-06-20T19:18:41Z,29.97327497209822,2882,2023-06-20,0.11291329520089022,30.08618826729911
30C,2023-06-20T19:20:41Z,30.01617536272322,2882,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T19:22:41Z,30.01617536272322,2859,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T19:24:41Z,30.01617536272322,2851,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T19:26:41Z,30.05907575334822,2854,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T19:28:41Z,30.05907575334822,2862,2023-06-20,0.11291329520089022,30.17198904854911
30C,2023-06-20T19:30:41Z,30.01617536272322,2856,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T19:32:41Z,30.01617536272322,2850,2023-06-20,0.11291329520089022,30.12908865792411
30C,2023-06-20T19:34:41Z,29.84457380022322,14,2023-06-20,0.11291329520089022,29.95748709542411
30C,2023-06-20T19:36:41Z,29.80167340959822,16,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T19:38:41Z,29.80167340959822,14,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T19:40:41Z,29.71587262834822,14,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T19:42:41Z,29.71587262834822,14,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T19:44:41Z,29.80167340959822,14,2023-06-20,0.11291329520089022,29.91458670479911
30C,2023-06-20T19:46:41Z,29.75877301897322,13,2023-06-20,0.11291329520089022,29.87168631417411
30C,2023-06-20T19:48:41Z,29.67297223772322,9,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T19:50:41Z,29.67297223772322,12,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T19:52:41Z,29.71587262834822,9,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T19:54:41Z,29.71587262834822,11,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T19:56:41Z,29.67297223772322,15,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T19:58:41Z,29.67297223772322,18,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:00:41Z,29.67297223772322,15,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:02:41Z,29.67297223772322,13,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:04:41Z,29.71587262834822,10,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T20:06:41Z,29.71587262834822,7,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T20:08:41Z,29.71587262834822,5,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T20:10:41Z,29.67297223772322,4,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:12:41Z,29.63007184709822,3,2023-06-20,0.11291329520089022,29.74298514229911
30C,2023-06-20T20:14:41Z,29.67297223772322,2,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:16:41Z,29.71587262834822,2,2023-06-20,0.11291329520089022,29.82878592354911
30C,2023-06-20T20:18:41Z,29.63007184709822,2,2023-06-20,0.11291329520089022,29.74298514229911
30C,2023-06-20T20:20:41Z,29.67297223772322,1,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:22:41Z,29.67297223772322,1,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:24:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:26:41Z,29.67297223772322,1,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:28:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:30:41Z,29.63007184709822,0,2023-06-20,0.11291329520089022,29.74298514229911
30C,2023-06-20T20:32:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:34:41Z,29.63007184709822,0,2023-06-20,0.11291329520089022,29.74298514229911
30C,2023-06-20T20:36:41Z,29.63007184709822,0,2023-06-20,0.11291329520089022,29.74298514229911
30C,2023-06-20T20:38:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:40:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:42:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:44:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
30C,2023-06-20T20:46:41Z,29.67297223772322,0,2023-06-20,0.11291329520089022,29.78588553292411
